iteration,reward_mean,length_mean,games,loss
813500,22.58,25.58,12,0.018286915495991707
814000,19.58,22.58,12,0.015613208524882793
814500,22.5,25.5,12,0.016547147184610367
815000,21.83,24.83,12,0.01365271769464016
815500,24.58,27.58,12,0.023003768175840378
816000,22.33,25.33,12,0.013316715136170387
816500,18.25,21.25,12,0.009306653402745724
817000,24.0,27.0,12,0.013690514490008354
817500,22.75,25.75,12,0.016665112227201462
818000,21.42,24.42,12,0.02319920063018799
818500,21.0,24.0,12,0.009934201836585999
819000,25.08,28.08,12,0.01980086788535118
819500,19.42,22.42,12,0.012386994436383247
820000,19.42,22.42,12,0.013135883025825024
820500,19.42,22.42,12,0.012972552329301834
821000,14.5,17.5,12,0.01901964657008648
821500,16.5,19.5,12,0.013721602037549019
822000,20.83,23.83,12,0.010326286777853966
822500,19.08,22.08,12,0.007176930550485849
823000,22.33,25.33,12,0.04563607648015022
823500,21.17,24.17,12,0.012185303494334221
824000,18.75,21.75,12,0.017907854169607162
824500,22.75,25.75,12,0.017997995018959045
825000,14.42,17.42,12,0.01615171507000923
825500,19.58,22.58,12,0.020660704001784325
826000,22.92,25.92,12,0.01693478599190712
826500,22.42,25.42,12,0.008788194507360458
827000,23.08,26.08,12,0.030900094658136368
827500,23.67,26.67,12,0.019433706998825073
828000,20.08,23.08,12,0.02840600349009037
828500,22.25,25.25,12,0.018100880086421967
829000,21.0,24.0,12,0.015082120895385742
829500,21.58,24.58,12,0.04291188716888428
830000,18.92,21.92,12,0.023526331409811974
830500,22.17,25.17,12,0.02369988150894642
831000,17.5,20.5,12,0.013298182748258114
831500,20.25,23.25,12,0.013920526951551437
832000,18.25,21.25,12,0.03600695729255676
832500,25.33,28.33,12,0.020570047199726105
833000,19.0,22.0,12,0.014414606615900993
833500,15.15,18.15,13,0.009072994813323021
834000,21.17,24.17,12,0.008359082043170929
834500,22.17,25.17,12,0.012261640280485153
835000,22.83,25.83,12,0.017032738775014877
835500,20.67,23.67,12,0.012335964478552341
836000,20.0,23.0,13,0.021213315427303314
836500,19.92,22.92,12,0.016753047704696655
837000,18.83,21.83,12,0.031931400299072266
837500,16.83,19.83,12,0.01136789284646511
838000,20.92,23.92,12,0.02037137746810913
838500,21.92,24.92,13,0.030934037640690804
839000,24.67,27.67,12,0.025270532816648483
839500,23.58,26.58,12,0.010052350349724293
840000,21.92,24.92,12,0.014481332153081894
840500,22.25,25.25,12,0.016204053536057472
841000,20.92,23.92,12,0.01092296652495861
841500,17.42,20.42,12,0.042613741010427475
842000,17.83,20.83,12,0.022640401497483253
842500,23.83,26.83,12,0.028200652450323105
843000,16.33,19.33,12,0.018201038241386414
843500,20.17,23.17,12,0.02025875449180603
844000,18.83,21.83,12,0.01792871206998825
844500,22.92,25.92,12,0.031921155750751495
845000,18.75,21.75,12,0.038680803030729294
845500,16.25,19.25,12,0.01586996391415596
846000,19.5,22.5,12,0.02552708610892296
846500,20.58,23.58,12,0.02167171612381935
847000,18.42,21.42,12,0.02833530679345131
847500,15.08,18.08,12,0.017339052632451057
848000,17.75,20.75,12,0.030702894553542137
848500,22.92,25.92,12,0.012530268169939518
849000,13.83,16.83,12,0.011535149067640305
849500,18.92,21.92,12,0.014179494231939316
850000,20.08,23.08,12,0.015291348099708557
850500,14.67,17.67,12,0.010055288672447205
851000,16.75,19.75,12,0.05396876856684685
851500,20.25,23.25,12,0.01860520988702774
852000,18.5,21.5,12,0.030088428407907486
852500,19.54,22.54,13,0.008407395333051682
853000,20.17,23.17,12,0.017787184566259384
853500,21.33,24.33,12,0.015301384031772614
854000,19.75,22.75,12,0.014625252224504948
854500,25.58,28.58,12,0.025482624769210815
855000,20.67,23.67,12,0.01196349784731865
855500,18.42,21.42,12,0.03618387132883072
856000,21.25,24.25,12,0.012369298376142979
856500,20.58,23.58,12,0.02472669631242752
857000,20.0,23.0,12,0.0069738770835101604
857500,19.33,22.33,12,0.009394225664436817
858000,22.0,25.0,12,0.02030973881483078
858500,18.92,21.92,12,0.03619600832462311
859000,19.92,22.92,12,0.010272122919559479
859500,25.25,28.25,12,0.013019624166190624
860000,26.17,29.17,12,0.017106948420405388
860500,21.17,24.17,12,0.025006428360939026
861000,22.17,25.17,12,0.0138308210298419
861500,24.08,27.08,12,0.007780562154948711
862000,18.67,21.67,12,0.02124280482530594
862500,23.17,26.17,12,0.013994819484651089
863000,19.25,22.25,12,0.026996666565537453
863500,20.5,23.5,12,0.017451385036110878
864000,23.67,26.67,12,0.008715283125638962
864500,22.0,25.0,12,0.012456832453608513
865000,19.92,22.92,12,0.018301622942090034
865500,25.25,28.25,12,0.009166878648102283
866000,21.75,24.75,12,0.027625350281596184
866500,24.75,27.75,12,0.01763976365327835
867000,22.33,25.33,12,0.011358890682458878
867500,20.42,23.42,12,0.015674492344260216
868000,20.25,23.25,12,0.029741939157247543
868500,24.17,27.17,12,0.020083971321582794
869000,22.0,25.0,12,0.014270692132413387
869500,28.75,31.75,12,0.02414756268262863
870000,25.67,28.67,12,0.013544026762247086
870500,27.17,30.17,12,0.005994098726660013
871000,26.5,29.5,12,0.028972085565328598
871500,21.58,24.58,12,0.008258750662207603
872000,24.5,27.5,12,0.017853930592536926
872500,22.75,25.75,12,0.029729293659329414
873000,23.92,26.92,12,0.016064975410699844
873500,22.92,25.92,12,0.010616444051265717
874000,21.92,24.92,12,0.021072588860988617
874500,21.0,24.0,12,0.01347096636891365
875000,24.33,27.33,12,0.043636731803417206
875500,24.92,27.92,12,0.013880211859941483
876000,24.17,27.17,12,0.007419514004141092
876500,18.92,21.92,12,0.010546940378844738
877000,17.75,20.75,12,0.013742012903094292
877500,24.5,27.5,12,0.012117702513933182
878000,24.33,27.33,12,0.013040300458669662
878500,24.42,27.42,12,0.009506003931164742
879000,24.58,27.58,12,0.010057070292532444
879500,24.0,27.0,12,0.010717174038290977
880000,24.67,27.67,12,0.013269406743347645
880500,22.25,25.25,12,0.009713790379464626
881000,24.83,27.83,12,0.022826893255114555
881500,26.33,29.33,12,0.007619977928698063
882000,22.42,25.42,12,0.0318671353161335
882500,19.5,22.5,12,0.008208292536437511
883000,15.58,18.58,12,0.007043506018817425
883500,20.75,23.75,12,0.02149284817278385
884000,23.83,26.83,12,0.016159554943442345
884500,24.17,27.17,12,0.013709659688174725
885000,23.58,26.58,12,0.014888046309351921
885500,22.75,25.75,12,0.015054021030664444
886000,24.0,27.0,12,0.016802139580249786
886500,17.33,20.33,12,0.035712845623493195
887000,26.17,29.17,12,0.013473456725478172
887500,21.92,24.92,12,0.01810768060386181
888000,18.75,21.75,12,0.03185410797595978
888500,19.42,22.42,12,0.009031567722558975
889000,21.83,24.83,12,0.04232894629240036
889500,19.58,22.58,12,0.014538341201841831
890000,22.33,25.33,12,0.02561875432729721
890500,23.08,26.08,12,0.010820490308105946
891000,21.08,24.08,12,0.01752341538667679
891500,25.67,28.67,12,0.01966451108455658
892000,24.92,27.92,12,0.008578795939683914
892500,21.67,24.67,12,0.010264413431286812
893000,26.25,29.25,12,0.008060149848461151
893500,23.25,26.25,12,0.014798011630773544
894000,24.25,27.25,12,0.010970642790198326
894500,25.92,28.92,12,0.017374437302350998
895000,23.83,26.83,12,0.013519413769245148
895500,22.25,25.25,12,0.00942838191986084
896000,20.42,23.42,12,0.011004596948623657
896500,21.67,24.67,12,0.012131694704294205
897000,27.08,30.08,12,0.011125675402581692
897500,19.25,22.25,12,0.01468861848115921
898000,19.23,22.23,13,0.016491493210196495
898500,20.17,23.17,12,0.014257621951401234
899000,16.83,19.83,12,0.011681623756885529
899500,24.0,27.0,12,0.01697256602346897
900000,24.75,27.75,12,0.01811879687011242
900500,23.08,26.08,12,0.009468397125601768
901000,21.25,24.25,12,0.01690506748855114
901500,20.92,23.92,12,0.005848682019859552
902000,21.92,24.92,12,0.023023448884487152
902500,26.0,29.0,12,0.03288690745830536
903000,24.08,27.08,12,0.017689410597085953
903500,19.42,22.42,12,0.01606113091111183
904000,20.67,23.67,12,0.009519516490399837
904500,23.58,26.58,12,0.015235185623168945
905000,20.42,23.42,12,0.03133942931890488
905500,20.83,23.83,12,0.027774738147854805
906000,23.33,26.33,12,0.011632794514298439
906500,21.67,24.67,12,0.02882244437932968
907000,24.42,27.42,12,0.023340817540884018
907500,22.0,25.0,12,0.010785631835460663
908000,26.67,29.67,12,0.018120581284165382
908500,19.92,22.92,12,0.009411808103322983
909000,17.58,20.58,12,0.01027754321694374
909500,18.58,21.58,12,0.014498310163617134
910000,23.0,26.0,12,0.01237078383564949
910500,26.08,29.08,12,0.012790767475962639
911000,20.92,23.92,12,0.01445823535323143
911500,18.33,21.33,12,0.01982659474015236
912000,23.75,26.75,12,0.010486394166946411
912500,21.0,24.0,12,0.012858115136623383
913000,21.0,24.0,12,0.015750981867313385
913500,21.92,24.92,12,0.019905271008610725
914000,26.75,29.75,12,0.01833914965391159
914500,22.58,25.58,12,0.019005075097084045
915000,23.17,26.17,12,0.0225846990942955
915500,19.0,22.0,12,0.011487355455756187
916000,24.0,27.0,12,0.023666497319936752
916500,23.33,26.33,12,0.02966468594968319
917000,21.75,24.75,12,0.009341118857264519
917500,20.42,23.42,12,0.014092329889535904
918000,22.67,25.67,12,0.01059950701892376
918500,21.92,24.92,12,0.006980136036872864
919000,23.92,26.92,12,0.016220930963754654
919500,21.67,24.67,12,0.011485005728900433
920000,22.75,25.75,12,0.01019619032740593
920500,23.25,26.25,12,0.014584110118448734
921000,23.42,26.42,12,0.016725139692425728
921500,23.08,26.08,12,0.01807943359017372
922000,19.25,22.25,12,0.012292325496673584
922500,23.5,26.5,12,0.018066363409161568
923000,24.08,27.08,12,0.027638284489512444
923500,20.67,23.67,12,0.02597544528543949
924000,21.67,24.67,12,0.01677466556429863
924500,20.17,23.17,12,0.011275313794612885
925000,24.33,27.33,12,0.021810341626405716
925500,18.67,21.67,12,0.009999177418649197
926000,23.92,26.92,12,0.018444117158651352
926500,19.42,22.42,12,0.01988879218697548
927000,21.46,24.46,13,0.014210769906640053
927500,24.33,27.33,12,0.018079355359077454
928000,25.25,28.25,12,0.01704668067395687
928500,25.25,28.25,12,0.014077771455049515
929000,22.33,25.33,12,0.008933390490710735
929500,24.67,27.67,12,0.018983539193868637
930000,26.33,29.33,12,0.026502568274736404
930500,20.5,23.5,12,0.010705092921853065
931000,24.08,27.08,12,0.014403383247554302
931500,24.08,27.08,12,0.007948402315378189
932000,19.75,22.75,12,0.03437794744968414
932500,20.0,23.0,12,0.020983058959245682
933000,22.67,25.67,12,0.011871605180203915
933500,19.92,22.92,13,0.014244011603295803
934000,22.92,25.92,12,0.014503548853099346
934500,19.92,22.92,12,0.008899178355932236
935000,23.62,26.62,13,0.012796754017472267
935500,17.75,20.75,12,0.034379661083221436
936000,20.08,23.08,12,0.019986115396022797
936500,24.25,27.25,12,0.026981178671121597
937000,20.58,23.58,12,0.018486585468053818
937500,24.08,27.08,12,0.015879424288868904
938000,18.58,21.58,12,0.023081738501787186
938500,20.92,23.92,12,0.007981550879776478
939000,16.25,19.25,12,0.009518854320049286
939500,19.5,22.5,12,0.011165503412485123
940000,24.42,27.42,12,0.029268600046634674
940500,20.33,23.33,12,0.03499972075223923
941000,20.33,23.33,12,0.011151683516800404
941500,21.75,24.75,12,0.02324090339243412
942000,19.08,22.08,12,0.017663221806287766
942500,20.25,23.25,12,0.007142001297324896
943000,19.92,22.92,12,0.019875118508934975
943500,22.17,25.17,12,0.020339375361800194
944000,19.0,22.0,12,0.008279853500425816
944500,22.42,25.42,12,0.027783352881669998
945000,23.75,26.75,12,0.01105162687599659
945500,20.58,23.58,12,0.01534469798207283
946000,23.67,26.67,12,0.014340143650770187
946500,20.33,23.33,12,0.014517421834170818
947000,21.67,24.67,12,0.020874420180916786
947500,26.08,29.08,12,0.01615552231669426
948000,21.67,24.67,12,0.016516804695129395
948500,21.75,24.75,12,0.009575285017490387
949000,20.83,23.83,12,0.017681268975138664
949500,22.67,25.67,12,0.01787588745355606
950000,17.58,20.58,12,0.028039362281560898
950500,19.83,22.83,12,0.040082186460494995
951000,25.25,28.25,12,0.008765241131186485
951500,22.75,25.75,12,0.015180474147200584
952000,23.58,26.58,12,0.009666649624705315
952500,23.5,26.5,12,0.009505015797913074
953000,24.17,27.17,12,0.015570353716611862
953500,23.92,26.92,12,0.03986801579594612
954000,24.92,27.92,12,0.043140850961208344
954500,24.17,27.17,12,0.012293591164052486
955000,24.67,27.67,12,0.01226488221436739
955500,27.08,30.08,12,0.036807019263505936
956000,22.67,25.67,12,0.013462760485708714
956500,24.92,27.92,12,0.017686590552330017
957000,23.17,26.17,12,0.021413728594779968
957500,21.17,24.17,12,0.012406906113028526
958000,23.83,26.83,12,0.017488891258835793
958500,25.15,28.15,13,0.032102473080158234
959000,22.67,25.67,12,0.009751632809638977
959500,22.25,25.25,12,0.009785570204257965
960000,22.17,25.17,12,0.012913423590362072
960500,22.67,25.67,12,0.01459413580596447
961000,25.69,28.69,13,0.010739556513726711
961500,22.42,25.42,12,0.012430412694811821
962000,22.42,25.42,12,0.010836951434612274
962500,26.0,29.0,12,0.029256543144583702
963000,22.83,25.83,12,0.01464352011680603
963500,22.67,25.67,12,0.023539427667856216
964000,25.0,28.0,12,0.030402399599552155
964500,26.08,29.08,12,0.00981481745839119
965000,25.92,28.92,12,0.01439666748046875
965500,20.67,23.67,12,0.016378970816731453
966000,21.83,24.83,12,0.01589093543589115
966500,23.92,26.92,12,0.015538351610302925
967000,23.25,26.25,12,0.011501673609018326
967500,21.75,24.75,12,0.017690736800432205
968000,22.83,25.83,12,0.012715321034193039
968500,21.42,24.42,12,0.034926749765872955
969000,26.83,29.83,12,0.0061933803372085094
969500,18.67,21.67,12,0.01815028116106987
970000,22.42,25.42,12,0.013440655544400215
970500,25.58,28.58,12,0.04755401611328125
971000,27.08,30.08,12,0.012043645605444908
971500,20.92,23.92,12,0.016273237764835358
972000,25.42,28.42,12,0.012015420943498611
972500,21.5,24.5,12,0.02634492702782154
973000,24.33,27.33,12,0.03091570734977722
973500,27.0,30.0,12,0.010289379395544529
974000,24.23,27.23,13,0.009843416512012482
974500,25.5,28.5,12,0.01379907876253128
975000,24.08,27.08,12,0.01259530708193779
975500,23.42,26.42,12,0.02106497436761856
976000,16.83,19.83,12,0.02331179939210415
976500,26.17,29.17,12,0.010308189317584038
977000,22.58,25.58,12,0.00767895020544529
977500,16.25,19.25,12,0.01045149751007557
978000,24.42,27.42,12,0.022043006494641304
978500,27.92,30.92,12,0.018303358927369118
979000,18.33,21.33,12,0.036753762513399124
979500,27.0,30.0,12,0.021754661574959755
980000,23.15,26.15,13,0.019356967881321907
980500,25.92,28.92,12,0.02636907435953617
981000,26.08,29.08,12,0.01417569350451231
981500,21.5,24.5,12,0.006732556968927383
982000,20.83,23.83,12,0.02648257091641426
982500,21.25,24.25,12,0.02354198321700096
983000,23.33,26.33,12,0.016781985759735107
983500,18.33,21.33,12,0.030861664563417435
984000,26.92,29.92,12,0.04121221974492073
984500,18.17,21.17,12,0.057760268449783325
985000,23.67,26.67,12,0.011585226282477379
985500,23.25,26.25,12,0.008577609434723854
986000,25.25,28.25,12,0.04584648832678795
986500,22.58,25.58,12,0.009365970268845558
987000,25.83,28.83,12,0.026231799274683
987500,22.42,25.42,12,0.00693103950470686
988000,28.0,31.0,12,0.016845522448420525
988500,24.58,27.58,12,0.0094813983887434
989000,27.0,30.0,12,0.010741610080003738
989500,20.08,23.08,12,0.021028999239206314
990000,22.67,25.67,12,0.033635951578617096
990500,20.75,23.75,12,0.05059908702969551
991000,22.42,25.42,12,0.024713184684515
991500,24.75,27.75,12,0.01135268434882164
992000,28.42,31.42,12,0.019022496417164803
992500,24.83,27.83,12,0.007027539890259504
993000,23.58,26.58,12,0.050373923033475876
993500,27.58,30.58,12,0.01570722833275795
994000,25.75,28.75,12,0.00949578545987606
994500,19.0,22.0,12,0.01258107740432024
995000,23.83,26.83,12,0.010482043027877808
995500,26.83,29.83,12,0.01117950864136219
996000,30.67,33.67,12,0.011038526892662048
996500,28.67,31.67,12,0.010000967420637608
