iteration,reward_mean,length_mean,games,loss
285500,0.17,2.25,12,7.019863551249728e-05
286000,0.42,2.5,12,3.0645089282188565e-05
286500,0.33,2.33,12,5.1813407480949536e-05
287000,0.17,2.25,12,2.1275433027767576e-05
287500,0.08,2.17,12,4.347967842477374e-05
288000,0.0,2.15,13,0.00023006502306088805
288500,0.5,2.5,12,0.000189298385521397
289000,0.5,2.5,12,2.5207107682945207e-05
289500,0.17,2.25,12,6.339370156638324e-05
290000,0.25,2.33,12,0.002399860182777047
290500,0.17,2.17,12,0.0011569999624043703
291000,0.25,2.33,12,5.0499773351475596e-05
291500,0.42,2.58,12,0.0007261819555424154
292000,0.17,2.17,12,0.00022088125115260482
292500,0.36,2.79,14,6.623096851399168e-05
293000,-0.08,2.08,12,0.00011181083391420543
293500,0.17,2.25,12,4.779930168297142e-05
294000,0.0,2.08,12,2.018875238718465e-05
294500,-0.08,2.0,12,6.597136962227523e-05
295000,-0.08,2.0,12,0.0007297576521523297
295500,0.0,2.17,12,1.9690991393872537e-05
296000,-0.08,2.15,13,2.4501729058101773e-05
296500,0.08,2.25,12,0.00020858472271356732
297000,0.33,2.5,12,4.886239184997976e-05
297500,0.17,2.25,12,0.00011570042988751084
298000,0.17,2.25,12,6.26222463324666e-05
298500,0.08,2.17,12,3.0710187274962664e-05
299000,0.0,2.08,12,0.0008484930731356144
299500,0.17,2.25,12,5.8087127399630845e-05
300000,0.25,2.25,12,2.3727034204057418e-05
300500,0.0,2.17,12,0.00011853942851303145
301000,-0.08,2.08,12,7.47669255360961e-05
301500,0.0,2.0,12,2.6394585802336223e-05
302000,-0.08,2.15,13,0.00017292590928263962
302500,0.08,2.08,12,0.00018250074936077
303000,0.58,2.58,12,6.895523256389424e-05
303500,0.17,2.42,12,5.5424483434762806e-05
304000,0.0,2.17,12,3.8879919884493575e-05
304500,0.33,2.33,12,0.00021143900812603533
305000,0.08,2.25,12,5.571551446337253e-05
305500,0.42,2.5,12,0.0032241749577224255
306000,-0.17,2.17,12,3.952880797442049e-05
306500,0.08,2.17,12,0.0001991068129427731
307000,0.0,2.08,12,0.002248002914711833
307500,0.25,2.5,12,3.6549288779497147e-05
308000,0.17,2.33,12,0.00021342845866456628
308500,0.33,2.33,12,0.00012234412133693695
309000,-0.08,2.08,12,0.00013117058551870286
309500,0.17,2.17,12,0.0001017411777866073
310000,-0.08,2.0,12,5.9570920711848885e-05
310500,0.08,2.08,12,0.0001783753396011889
311000,0.08,2.31,13,0.0017934910720214248
311500,0.14,2.36,14,0.00024779108935035765
312000,-0.17,2.0,12,0.00023551117919851094
312500,0.21,2.43,14,0.001278089708648622
313000,-0.08,2.38,13,0.00017278459563385695
313500,0.17,2.17,12,2.579599095042795e-05
314000,0.17,2.17,12,4.179091774858534e-05
314500,0.67,2.83,12,5.2017094276379794e-05
315000,0.17,2.17,12,6.737303920090199e-05
315500,0.21,2.5,14,0.0002011447213590145
316000,0.0,2.08,12,3.307701990706846e-05
316500,0.17,2.17,12,0.0017264087218791246
317000,0.42,2.42,12,0.00010586467396933585
317500,0.0,2.17,12,0.0009849757188931108
318000,0.08,2.17,12,7.009442197158933e-05
318500,0.08,2.25,12,0.00010826416837517172
319000,0.25,2.33,12,0.00012394117948133498
319500,0.23,2.46,13,8.17379986983724e-05
320000,0.25,2.42,12,0.0008689220412634313
320500,-0.17,2.0,12,9.219300409313291e-05
321000,0.85,3.0,13,0.0010411808034405112
321500,0.25,2.33,12,6.442676385631785e-05
322000,0.25,2.25,12,0.00010965929686790332
322500,0.5,2.58,12,8.122160215862095e-05
323000,-0.17,2.17,12,0.00023164349840953946
323500,0.42,2.5,12,0.0018183382926508784
324000,0.08,2.25,12,0.0001377073349431157
324500,0.17,2.25,12,0.00011590469512157142
325000,0.17,2.42,12,8.645133493700996e-05
325500,0.58,2.75,12,0.00020789219706784934
326000,0.54,2.77,13,0.0021153539419174194
326500,0.0,2.0,12,9.21544706216082e-05
327000,0.33,2.5,12,0.00027905713068321347
327500,0.31,2.54,13,9.264121763408184e-05
328000,0.25,2.5,12,0.0003136885934509337
328500,0.33,2.33,12,0.0010288022458553314
329000,0.25,2.42,12,0.000192720239283517
329500,0.25,2.42,12,0.0002738887560553849
330000,0.58,2.75,12,8.354891906492412e-05
330500,0.5,2.58,12,0.00039330217987298965
331000,0.23,2.46,13,0.00035047216806560755
331500,0.46,2.69,13,0.0001242112775798887
332000,0.33,2.33,12,6.279002991504967e-05
332500,0.83,3.08,12,0.00016449975373689085
333000,0.17,2.17,12,0.00015788788732606918
333500,0.38,2.54,13,9.532542753731832e-05
334000,0.33,2.33,12,0.00017754180589690804
334500,0.08,2.25,12,0.00016368852811865509
335000,0.33,2.33,12,0.0008006342686712742
335500,0.42,2.42,12,0.00018235307652503252
336000,0.42,2.42,12,0.0004865842347498983
336500,-0.08,2.17,12,0.00029334513237699866
337000,0.58,2.67,12,0.0001586252183187753
337500,0.31,2.46,13,0.0011323702055960894
338000,0.42,2.5,12,9.908196079777554e-05
338500,0.25,2.25,12,6.910457159392536e-05
339000,0.33,2.33,12,0.0001482381485402584
339500,0.17,2.17,12,0.0016495274612680078
340000,0.58,2.67,12,0.0028286310844123363
340500,0.58,2.75,12,8.440454985247925e-05
341000,0.43,2.79,14,0.0004962320672348142
341500,0.08,2.23,13,0.0029556648805737495
342000,0.42,2.42,12,0.0006651989533565938
342500,0.25,2.33,12,7.75605149101466e-05
343000,0.75,3.25,12,0.00017555705562699586
343500,1.08,3.17,12,0.0004411249828990549
344000,0.08,2.25,12,0.0018863397417590022
344500,0.33,2.42,12,0.00016342356684617698
345000,0.33,2.33,12,0.00026848839479498565
345500,0.31,2.54,13,0.0009359682444483042
346000,1.15,3.31,13,0.0008792795706540346
346500,0.42,2.5,12,0.0007210308685898781
347000,0.0,2.08,12,0.00025444160564802587
347500,0.54,2.85,13,0.00010824136552400887
348000,0.67,2.92,12,0.00021748857398051769
348500,0.53,3.27,15,0.0017495176289230585
349000,0.67,2.75,12,0.0004641034174710512
349500,-0.08,2.23,13,0.0016280504642054439
350000,0.25,2.33,12,0.000270816613920033
350500,0.58,2.58,12,0.00014459597878158092
351000,0.46,2.69,13,0.000986322294920683
351500,0.75,2.92,12,0.000886752619408071
352000,0.17,2.33,12,0.00042772115557454526
352500,0.5,2.67,12,0.00018749313312582672
353000,0.25,2.33,12,0.00016814038099255413
353500,0.33,2.5,12,0.00012669051648117602
354000,0.43,2.79,14,0.00011913061462109908
354500,0.67,2.67,12,0.002445734106004238
355000,0.25,2.42,12,0.0003913211403414607
355500,0.25,2.33,12,0.0009227818227373064
356000,0.92,3.23,13,0.00013651110930368304
356500,0.25,2.33,12,0.0024453855585306883
357000,0.25,2.25,12,0.0009152847924269736
357500,0.17,2.25,12,0.0037149102427065372
358000,0.31,2.54,13,0.00023619069543201476
358500,0.42,2.42,12,0.000156908092321828
359000,0.14,2.43,14,0.0003224303654860705
359500,0.5,2.5,12,0.0016702784923836589
360000,0.67,2.75,12,0.00011631540110101923
360500,0.79,3.14,14,0.0048512620851397514
361000,0.08,2.17,12,0.0002512854407541454
361500,0.25,2.33,12,7.69922771723941e-05
362000,1.77,4.0,13,7.849679968785495e-05
362500,0.25,2.33,12,0.00015399226685985923
363000,0.57,2.86,14,0.00019117051851935685
363500,0.93,3.33,15,0.0002757695037871599
364000,0.23,2.38,13,0.00028429838130250573
364500,0.38,2.54,13,0.000462208001408726
365000,0.0,2.17,12,0.00022721914865542203
365500,1.25,3.42,12,0.0009305134881287813
366000,1.0,3.08,12,0.00043258562800474465
366500,0.86,3.29,14,0.0001639312831684947
367000,0.58,2.83,12,0.00018350372556596994
367500,0.83,2.92,12,0.00017005082918331027
368000,1.23,3.38,13,0.00032854347955435514
368500,0.08,2.31,13,0.0012617898173630238
369000,0.83,2.83,12,0.000501696951687336
369500,0.58,2.67,12,0.00031687322189100087
370000,0.33,2.42,12,0.0005803387612104416
370500,0.25,2.33,12,0.0003678204375319183
371000,0.33,2.33,12,0.00042967204353772104
371500,0.58,2.58,12,0.0006010717479512095
372000,0.75,2.92,12,0.00010887072858167812
372500,1.17,3.42,12,0.0002098611294059083
373000,0.77,3.15,13,0.0006008954369463027
373500,0.69,2.85,13,0.002698589116334915
374000,0.58,2.75,12,0.0005530128837563097
374500,0.58,2.67,12,0.00029126228764653206
375000,0.42,2.42,12,0.0009571186965331435
375500,0.17,2.42,12,0.00034211575984954834
376000,1.42,3.58,12,0.00020408828277140856
376500,1.17,3.33,12,0.00018819897377397865
377000,0.46,2.62,13,0.00029847625410184264
377500,1.17,3.33,12,0.00025890336837619543
378000,1.33,3.42,12,0.0003739907988347113
378500,0.73,3.2,15,0.00024357363872695714
379000,0.54,2.77,13,0.000904216431081295
379500,0.17,2.33,12,0.00013900398334953934
380000,0.17,2.42,12,0.0015717237256467342
380500,0.0,2.36,14,0.00023382669314742088
381000,0.75,2.92,12,0.00037582076038233936
381500,0.25,2.5,12,0.001294136862270534
382000,0.58,2.58,12,0.000298125552944839
382500,1.14,3.36,14,0.0018201014026999474
383000,0.77,3.08,13,0.0009335835347883403
383500,0.25,2.42,12,0.0004543953400570899
384000,0.54,2.69,13,0.0011556451208889484
384500,0.67,2.75,12,0.000813159451354295
385000,0.5,2.58,12,0.0017416732152923942
385500,1.21,3.71,14,0.0004178808303549886
386000,0.5,2.5,12,0.00017422431847080588
386500,0.85,3.15,13,0.0009387320606037974
387000,1.15,3.38,13,0.0008629027870483696
387500,0.77,2.92,13,0.0026947674341499805
388000,0.58,2.67,12,0.002982135396450758
388500,0.5,2.67,12,0.000676825235132128
389000,1.07,3.43,14,0.00030677224276587367
389500,0.67,2.75,12,0.0011819758219644427
390000,0.43,2.71,14,0.0008371706353500485
390500,0.86,3.14,14,0.00029552759951911867
391000,1.14,3.57,14,0.0009179349872283638
391500,1.25,3.5,12,0.0028501171618700027
392000,0.54,2.77,13,0.0013847481459379196
392500,0.33,2.42,12,0.0007298776181414723
393000,0.17,2.17,12,0.0004517229972407222
393500,1.31,3.81,16,0.00043078314047306776
394000,0.58,2.67,12,0.0008025203133001924
394500,1.15,3.31,13,0.0005701531772501767
395000,0.42,2.5,12,0.0003730521129909903
395500,0.83,3.08,12,0.00029898935463279486
396000,1.33,3.42,12,0.0035322499461472034
396500,0.46,2.77,13,0.0003287819563411176
397000,0.33,2.33,12,0.0013796158600598574
397500,0.92,3.08,13,0.00023272860562428832
398000,1.5,3.58,12,0.00034011766547337174
398500,1.27,3.53,15,0.0007044997764751315
399000,0.08,2.25,12,0.001110640587285161
399500,0.17,2.42,12,0.0018268642015755177
400000,0.58,2.67,12,0.0012867177138105035
400500,1.62,3.92,13,0.00024087593192234635
401000,1.08,3.38,13,0.0006909467047080398
401500,1.36,3.79,14,0.0018472264055162668
402000,1.17,3.33,12,0.002297050319612026
402500,0.42,2.42,12,0.0005586689221672714
403000,0.67,2.75,12,0.000793732819147408
403500,0.5,2.5,12,0.0002121122379321605
404000,1.54,3.77,13,0.0038542423862963915
404500,1.54,3.92,13,0.0015348121523857117
405000,1.08,3.17,12,0.0025419793091714382
405500,1.33,3.58,12,0.0016504707746207714
406000,0.67,2.83,12,0.0008201314485631883
406500,1.08,3.08,12,0.00484967976808548
407000,0.92,3.23,13,0.0006761131808161736
407500,1.08,3.17,12,0.0009262366220355034
408000,1.5,3.86,14,0.0016150776064023376
408500,0.42,2.5,12,0.0028092293068766594
409000,1.33,3.5,12,0.004830637481063604
409500,1.31,3.54,13,0.00045790697913616896
410000,1.0,3.08,12,0.0004389429232105613
410500,0.67,2.67,12,0.0007923470111563802
411000,0.5,2.58,12,0.0006395853124558926
411500,0.83,3.08,12,0.0007851175614632666
412000,0.46,2.62,13,0.0030238903127610683
412500,0.69,2.92,13,0.001168763847090304
413000,1.33,3.42,12,0.001961770933121443
413500,2.17,4.33,12,0.000999200507067144
414000,1.25,3.62,16,0.0009740078821778297
414500,2.06,4.59,17,0.0008821959490887821
415000,1.56,3.94,16,0.00297365291044116
415500,1.58,3.92,12,0.0030548630747944117
416000,0.92,3.25,12,0.002299669198691845
416500,0.58,2.67,12,0.003625705372542143
417000,0.5,2.5,12,0.0019890284165740013
417500,1.27,3.53,15,0.0006959635647945106
418000,0.75,2.83,12,0.0021251002326607704
418500,2.13,4.47,15,0.002976583084091544
419000,1.8,4.2,15,0.0005895381327718496
419500,1.83,3.92,12,0.00098538922611624
420000,2.21,4.57,14,0.0007778181461617351
420500,1.65,4.18,17,0.0013386592036113143
421000,1.75,4.0,12,0.004196986556053162
421500,0.92,3.0,12,0.0007811541436240077
422000,2.0,4.54,13,0.0005582429002970457
422500,0.5,2.58,12,0.0008856522617861629
423000,0.25,2.33,12,0.0004923445521853864
423500,0.75,2.75,12,0.0017833297606557608
424000,1.57,3.79,14,0.001322069438174367
424500,0.58,2.67,12,0.0004913618322461843
425000,1.08,3.17,12,0.0009481544839218259
425500,1.42,3.58,12,0.0013177967630326748
426000,1.62,4.06,16,0.0006289277225732803
426500,0.75,2.92,12,0.0004891400458291173
427000,1.08,3.31,13,0.002991891000419855
427500,1.86,4.14,14,0.007429295685142279
428000,0.58,2.67,12,0.002024430315941572
428500,1.36,3.64,14,0.006990294437855482
429000,1.29,3.57,14,0.005655945744365454
429500,1.33,3.42,12,0.0006497848080471158
430000,1.38,3.69,13,0.0008236481226049364
430500,1.23,3.54,13,0.005489895585924387
431000,0.08,2.33,12,0.006312653888016939
431500,0.86,3.14,14,0.0005280354525893927
432000,1.23,3.46,13,0.003579811193048954
432500,0.83,3.0,12,0.0018803414423018694
433000,2.67,5.22,18,0.0019892905838787556
433500,2.06,4.56,16,0.0007075410103425384
434000,1.08,3.33,12,0.001326204976066947
434500,2.31,4.75,16,0.0050528449937701225
435000,1.17,3.25,12,0.0009518626611679792
435500,0.42,2.75,12,0.0028516585007309914
436000,2.81,5.25,16,0.0011469508754089475
436500,1.5,3.67,12,0.0014903293922543526
437000,1.46,3.92,13,0.0022651897743344307
437500,2.5,4.94,16,0.004632655065506697
438000,1.33,4.33,12,0.00574679346755147
438500,1.62,4.0,13,0.0006516965222544968
439000,2.92,5.08,12,0.0008115542586892843
439500,1.23,3.62,13,0.0022423071786761284
440000,1.5,3.75,12,0.0005111912614665926
440500,0.83,3.0,12,0.0007871188572607934
441000,2.21,4.57,14,0.004189740866422653
441500,1.92,4.15,13,0.001029649400152266
442000,1.25,3.5,12,0.0013811776880174875
442500,1.54,3.77,13,0.0010670791380107403
443000,2.27,4.67,15,0.0018106321804225445
443500,2.33,5.0,15,0.0018619842594489455
444000,2.13,4.8,15,0.001102412585169077
444500,2.8,5.27,15,0.0013335873372852802
445000,2.25,4.75,16,0.0008743373327888548
445500,3.67,6.67,12,0.0012837937101721764
446000,1.71,4.21,14,0.0037196381017565727
446500,2.16,4.68,19,0.001931051374413073
447000,2.0,4.53,15,0.0023878454230725765
447500,1.93,4.29,14,0.0006767641752958298
448000,0.92,3.08,12,0.007450397592037916
448500,2.71,5.29,17,0.005132433492690325
449000,5.42,8.42,12,0.006342093460261822
449500,3.46,5.92,13,0.009930894710123539
450000,1.85,4.08,13,0.0015656151808798313
450500,5.24,7.82,17,0.002626947360113263
451000,2.67,5.28,18,0.0026933387853205204
451500,2.25,4.75,16,0.001939635374583304
452000,1.25,3.42,12,0.0026499854866415262
452500,3.31,6.0,16,0.001216475386172533
453000,1.85,4.23,13,0.003091640304774046
453500,3.94,6.5,18,0.007077932357788086
454000,1.92,4.38,13,0.0014426931738853455
454500,2.5,4.75,12,0.0007092880550771952
455000,2.57,5.0,14,0.002618358703330159
455500,5.25,8.25,12,0.007353219203650951
456000,2.42,4.67,12,0.0030002081766724586
456500,3.29,5.94,17,0.0015126147773116827
457000,3.8,6.4,15,0.0009773607598617673
457500,3.31,5.69,13,0.00904594361782074
458000,2.71,5.35,17,0.005883568432182074
458500,2.0,4.08,12,0.011334877461194992
459000,1.67,3.83,12,0.002493843901902437
459500,2.36,4.93,14,0.007154259830713272
460000,5.83,8.83,12,0.0016834017587825656
460500,3.07,5.53,15,0.0012173940194770694
461000,2.39,4.94,18,0.007663672789931297
461500,1.17,3.25,12,0.002472715452313423
462000,5.33,8.33,12,0.001285245642066002
462500,2.18,4.82,17,0.0020538961980491877
463000,1.92,4.17,12,0.004514303058385849
463500,1.75,3.75,12,0.004743007943034172
464000,1.81,4.25,16,0.0015100114978849888
464500,1.79,4.07,14,0.005465615540742874
465000,1.38,3.69,13,0.004497941117733717
465500,2.68,5.11,19,0.0018088198266923428
466000,1.08,3.17,12,0.0021604939829558134
466500,2.31,4.46,13,0.0019070858834311366
467000,5.17,8.17,12,0.001249754335731268
467500,2.47,4.88,17,0.0022893135901540518
468000,3.81,6.44,16,0.00374770350754261
468500,1.93,4.4,15,0.006777978036552668
469000,1.58,3.92,12,0.004388493485748768
469500,3.75,5.92,12,0.01163167878985405
470000,2.79,5.07,14,0.0021161760669201612
470500,2.73,5.27,15,0.003266739659011364
471000,2.65,5.29,17,0.011528960429131985
471500,1.86,4.07,14,0.0018678931519389153
472000,2.75,5.19,16,0.002182739321142435
472500,2.93,5.36,14,0.003673877799883485
473000,2.08,4.38,13,0.002672092989087105
473500,4.83,7.83,12,0.0016055871965363622
474000,0.6,2.93,15,0.00444861501455307
474500,4.47,6.93,15,0.012528288178145885
475000,1.17,3.33,12,0.007163015194237232
475500,3.31,5.81,16,0.004448846913874149
476000,3.5,5.93,14,0.0021564485505223274
476500,4.0,6.62,16,0.0036286881659179926
477000,4.42,6.92,12,0.002266345079988241
477500,4.57,7.07,14,0.002377765951678157
478000,1.79,4.29,14,0.00397845171391964
478500,2.46,5.15,13,0.003203850705176592
479000,3.0,5.44,16,0.002201282884925604
479500,2.58,4.75,12,0.0027966212946921587
480000,1.46,3.69,13,0.004214978776872158
480500,5.83,8.83,12,0.002763907890766859
481000,3.0,5.17,12,0.0033585757482796907
481500,2.81,5.31,16,0.002324312226846814
482000,4.75,7.0,12,0.0026973914355039597
482500,4.27,6.8,15,0.005226364824920893
483000,4.08,7.08,12,0.0018544266931712627
483500,2.29,4.71,14,0.005934587679803371
484000,4.23,6.46,13,0.008188588544726372
484500,4.06,6.56,16,0.0015360615216195583
485000,2.94,5.38,16,0.007246020250022411
485500,3.25,5.81,16,0.001786832814104855
486000,3.58,6.16,19,0.003341231495141983
486500,3.65,6.18,17,0.0022317138500511646
487000,6.75,9.75,12,0.00701052974909544
487500,2.21,4.5,14,0.00608998816460371
488000,5.58,8.58,12,0.004843219183385372
488500,4.06,6.62,16,0.002707794541493058
489000,2.14,4.5,14,0.0016623464180156589
489500,2.61,5.22,18,0.0015009366907179356
490000,2.92,5.25,12,0.0053021833300590515
490500,4.75,7.75,12,0.004125426057726145
491000,2.53,4.87,15,0.008813549764454365
491500,4.18,6.65,17,0.007518143858760595
492000,6.22,8.83,18,0.003898938186466694
492500,2.0,4.23,13,0.00515888724476099
493000,5.5,8.5,12,0.005096255335956812
493500,4.41,7.06,17,0.00595354288816452
494000,6.92,9.92,12,0.006025435868650675
494500,6.13,8.67,15,0.003374250140041113
495000,5.58,8.58,12,0.0036705341190099716
495500,2.25,4.69,16,0.0034402338787913322
496000,4.08,6.46,13,0.0020376017782837152
496500,8.17,11.17,12,0.0022601354867219925
497000,4.92,7.92,12,0.0026754364371299744
497500,3.46,5.92,13,0.0029015217442065477
498000,7.5,10.5,12,0.012846640311181545
498500,3.72,6.33,18,0.0020123322028666735
499000,3.0,5.23,13,0.011419937014579773
499500,4.21,6.79,14,0.0012493630638346076
500000,1.85,4.15,13,0.002957053016871214
