iteration,reward_mean,length_mean,games,loss
1094000,18.92,21.92,12,0.007391694933176041
1094500,15.58,18.58,12,0.02933943271636963
1095000,12.25,15.25,12,0.011656191200017929
1095500,22.75,25.75,12,0.03334488347172737
1096000,18.67,21.67,12,0.012796087190508842
1096500,18.42,21.42,12,0.008639327250421047
1097000,17.75,20.75,12,0.026300139725208282
1097500,22.67,25.67,12,0.02235247753560543
1098000,15.5,18.5,12,0.013546809554100037
1098500,14.67,17.67,12,0.03397633880376816
1099000,20.42,23.42,12,0.009727627038955688
1099500,22.58,25.58,12,0.008334044367074966
1100000,17.33,20.33,12,0.018285993486642838
1100500,18.42,21.42,12,0.017479266971349716
1101000,14.58,17.58,12,0.019038915634155273
1101500,25.25,28.25,12,0.021192677319049835
1102000,21.92,24.92,12,0.012913830578327179
1102500,24.5,27.5,12,0.014306709170341492
1103000,21.17,24.17,12,0.009289169684052467
1103500,19.0,22.0,12,0.02652420662343502
1104000,18.5,21.5,12,0.011040029115974903
1104500,15.08,18.08,12,0.02328074350953102
1105000,16.33,19.33,12,0.010992682538926601
1105500,22.25,25.25,12,0.015704557299613953
1106000,14.5,17.5,12,0.017290405929088593
1106500,17.83,20.83,12,0.012696745805442333
1107000,12.42,15.42,12,0.019927185028791428
1107500,15.25,18.25,12,0.006579295732080936
1108000,16.5,19.5,12,0.012936428189277649
1108500,17.08,20.08,12,0.018158458173274994
1109000,20.25,23.25,12,0.00998036190867424
1109500,20.58,23.58,12,0.037716545164585114
1110000,19.58,22.58,12,0.03101636841893196
1110500,17.42,20.42,12,0.00822790339589119
1111000,22.42,25.42,12,0.011867432855069637
1111500,24.5,27.5,12,0.01204310916364193
1112000,24.08,27.08,12,0.030058011412620544
1112500,22.08,25.08,12,0.009098838083446026
1113000,17.0,20.0,12,0.009097506292164326
1113500,16.46,19.46,13,0.010656135156750679
1114000,20.83,23.83,12,0.007439996115863323
1114500,19.17,22.17,12,0.012805869802832603
1115000,19.75,22.75,12,0.011764924973249435
1115500,20.58,23.58,12,0.019877921789884567
1116000,21.75,24.75,12,0.01298563927412033
1116500,16.92,19.92,12,0.008584944531321526
1117000,16.67,19.67,12,0.013662487268447876
1117500,15.08,18.08,12,0.024655332788825035
1118000,14.83,17.83,12,0.059379201382398605
1118500,18.92,21.92,12,0.01505243219435215
1119000,20.75,23.75,12,0.026436304673552513
1119500,23.75,26.75,12,0.01658005639910698
1120000,18.67,21.67,12,0.02395220845937729
1120500,15.17,18.17,12,0.013649522326886654
1121000,16.75,19.75,12,0.020987795665860176
1121500,20.92,23.92,12,0.01936601847410202
1122000,22.33,25.33,12,0.0067833224311470985
1122500,25.08,28.08,12,0.014901003800332546
1123000,22.58,25.58,12,0.03442160040140152
1123500,20.25,23.25,12,0.010975576937198639
1124000,16.83,19.83,12,0.009185818023979664
1124500,24.08,27.08,12,0.043989021331071854
1125000,15.58,18.58,12,0.02920154482126236
1125500,20.58,23.58,12,0.012079423293471336
1126000,17.0,20.0,12,0.008559067733585835
1126500,16.92,19.92,12,0.010455715470016003
1127000,21.25,24.25,12,0.011055945418775082
1127500,17.92,20.92,12,0.022470947355031967
1128000,21.08,24.08,12,0.010224960744380951
1128500,17.58,20.58,12,0.005135148297995329
1129000,23.92,26.92,12,0.01141021866351366
1129500,19.0,22.0,12,0.022476643323898315
1130000,18.75,21.75,12,0.032386086881160736
1130500,16.17,19.17,12,0.02676423452794552
1131000,23.5,26.5,12,0.02513822168111801
1131500,19.08,22.08,12,0.01777801103889942
1132000,18.75,21.75,12,0.010419514030218124
1132500,18.42,21.42,12,0.029814139008522034
1133000,16.58,19.58,12,0.007238020189106464
1133500,19.0,22.0,12,0.01022198423743248
1134000,17.92,20.92,12,0.035654112696647644
1134500,21.33,24.33,12,0.010969242081046104
1135000,15.58,18.58,12,0.02355242148041725
1135500,24.75,27.75,12,0.007772732526063919
1136000,16.83,19.83,12,0.014202320948243141
1136500,25.5,28.5,12,0.007590908091515303
1137000,17.33,20.33,12,0.012677943333983421
1137500,16.83,19.83,12,0.008329929783940315
1138000,16.75,19.75,12,0.02294952981173992
1138500,21.42,24.42,12,0.010095512494444847
1139000,19.75,22.75,12,0.01700148917734623
1139500,22.58,25.58,12,0.024343788623809814
1140000,19.75,22.75,12,0.009057251736521721
1140500,17.67,20.67,12,0.04812812805175781
1141000,18.75,21.75,12,0.007832828909158707
1141500,25.33,28.33,12,0.029690571129322052
1142000,19.42,22.42,12,0.008211390115320683
1142500,17.42,20.42,12,0.012342782691121101
1143000,23.92,26.92,12,0.010547023266553879
1143500,15.5,18.5,12,0.014779658056795597
1144000,19.92,22.92,12,0.008520008996129036
1144500,25.42,28.42,12,0.02526380680501461
1145000,18.17,21.17,12,0.026586249470710754
1145500,14.58,17.58,12,0.008308401331305504
1146000,18.25,21.25,12,0.010589933954179287
1146500,17.75,20.75,12,0.011410638689994812
1147000,19.25,22.25,12,0.01196371577680111
1147500,17.75,20.75,12,0.024082353338599205
1148000,18.42,21.42,12,0.016609681770205498
1148500,21.92,24.92,12,0.009371649473905563
1149000,18.08,21.08,12,0.011774991638958454
1149500,24.25,27.25,12,0.012871968559920788
1150000,18.0,21.0,12,0.02807474695146084
1150500,20.42,23.42,12,0.007822898216545582
1151000,15.67,18.67,12,0.00579541502520442
1151500,21.67,24.67,12,0.007234241813421249
1152000,23.25,26.25,12,0.013693757355213165
1152500,18.0,21.0,12,0.011246813461184502
1153000,18.17,21.17,12,0.015218431130051613
1153500,22.92,25.92,13,0.016649466007947922
1154000,21.0,24.0,12,0.019469233229756355
1154500,24.67,27.67,12,0.014778376556932926
1155000,18.92,21.92,12,0.039258647710084915
1155500,18.17,21.17,12,0.04440871253609657
1156000,21.17,24.17,12,0.010748645290732384
1156500,18.83,21.83,12,0.025828678160905838
1157000,19.42,22.42,12,0.015227275900542736
1157500,15.58,18.58,12,0.03788403421640396
1158000,19.42,22.42,12,0.03240390494465828
1158500,15.33,18.33,12,0.038281701505184174
1159000,14.67,17.67,12,0.020989643409848213
1159500,17.92,20.92,12,0.007492090575397015
1160000,20.23,23.23,13,0.024229614064097404
1160500,20.0,23.0,12,0.04711884260177612
1161000,12.83,15.83,12,0.008466146886348724
1161500,18.58,21.58,12,0.013056626543402672
1162000,18.5,21.5,12,0.027817871421575546
1162500,17.75,20.75,12,0.01738608069717884
1163000,18.33,21.33,12,0.010966368950903416
1163500,23.5,26.5,12,0.01955362781882286
1164000,17.58,20.58,12,0.009744882583618164
1164500,15.08,18.08,12,0.021320952102541924
1165000,19.54,22.54,13,0.018715620040893555
1165500,14.42,17.42,12,0.03557499125599861
1166000,15.58,18.58,12,0.014139551669359207
1166500,18.69,21.69,13,0.019473526626825333
1167000,15.42,18.42,12,0.010536600835621357
1167500,16.17,19.17,12,0.017080331221222878
1168000,22.17,25.17,12,0.00882698968052864
1168500,19.85,22.85,13,0.02059885486960411
1169000,20.58,23.58,12,0.007664256263524294
1169500,16.83,19.83,12,0.011148059740662575
1170000,19.92,22.92,12,0.014902029186487198
1170500,21.33,24.33,12,0.008381549268960953
1171000,16.5,19.5,12,0.028326688334345818
1171500,14.58,17.58,12,0.015547330491244793
1172000,20.08,23.08,12,0.009152565151453018
1172500,18.17,21.17,12,0.025444723665714264
1173000,19.92,22.92,12,0.02582092583179474
1173500,22.25,25.25,12,0.00792151503264904
1174000,19.83,22.83,12,0.00731823593378067
1174500,17.83,20.83,12,0.009301453828811646
1175000,20.17,23.17,12,0.02495305798947811
1175500,20.67,23.67,12,0.020229676738381386
1176000,23.17,26.17,12,0.013587755151093006
1176500,20.25,23.25,12,0.010290037840604782
1177000,25.67,28.67,12,0.006856153253465891
1177500,22.25,25.25,12,0.020281795412302017
1178000,16.92,19.92,12,0.03476478531956673
1178500,18.75,21.75,12,0.010725539177656174
1179000,21.75,24.75,12,0.022626813501119614
1179500,20.75,23.75,12,0.009584952145814896
1180000,18.67,21.67,12,0.037056636065244675
1180500,17.42,20.42,12,0.03222041204571724
1181000,19.92,22.92,12,0.013863945379853249
1181500,13.75,16.75,12,0.016899460926651955
1182000,16.08,19.08,12,0.008577272295951843
1182500,21.0,24.0,12,0.008387106470763683
1183000,16.67,19.67,12,0.009463772177696228
1183500,17.83,20.83,12,0.020844703540205956
1184000,16.08,19.08,12,0.0054983776062726974
1184500,20.17,23.17,12,0.008465837687253952
1185000,10.75,13.75,12,0.03782733157277107
1185500,20.42,23.42,12,0.009029367938637733
1186000,19.17,22.17,12,0.012703989632427692
1186500,16.0,19.0,12,0.022396016865968704
1187000,21.5,24.5,12,0.006044969893991947
1187500,22.33,25.33,12,0.00511511042714119
1188000,18.25,21.25,12,0.01308857835829258
1188500,23.5,26.5,12,0.008965808898210526
1189000,22.58,25.58,12,0.00860290415585041
1189500,17.42,20.42,12,0.006026635877788067
1190000,20.42,23.42,12,0.01659993827342987
1190500,16.92,19.92,12,0.005442878231406212
1191000,16.75,19.75,12,0.01851256936788559
1191500,21.25,24.25,12,0.016090909019112587
1192000,26.17,29.17,12,0.007939648814499378
1192500,24.67,27.67,12,0.03401026874780655
1193000,20.0,23.0,12,0.011750116012990475
1193500,27.25,30.25,12,0.01132069993764162
1194000,26.67,29.67,12,0.01406218484044075
1194500,21.17,24.17,12,0.00756956497207284
1195000,23.67,26.67,12,0.007532939314842224
1195500,19.58,22.58,12,0.020284660160541534
1196000,22.67,25.67,12,0.016365686431527138
